mom_w,turn_w,lambda,mu,top_n,gate,vol_target,rebalance_w,is_sharpe,is_calmar,is_ann_ret,is_max_dd,is_worst_year,ann_tov
8,8,1.5,0.3,3,br40,0.2,2,0.8813513561116174,0.659671344785998,0.14772443161826065,-0.22393640831281447,-1.1135754377764495,6.271141220777428
8,8,1.5,0.3,3,br40,0.2,4,0.7045758131510167,0.46399010371630217,0.11752060579289436,-0.2532825697178017,-1.609805884862606,4.4416975018205935
8,8,1.5,0.3,3,mkt_ma20,none,1,0.6798789799662951,0.5445330924143226,0.1240438274053548,-0.2277985105650342,-0.6609899345865977,10.50574712643678
8,8,1.5,0.3,3,mkt_ma20,none,2,0.6073727109022531,0.407943987832488,0.11191631026214854,-0.2743423450282694,-1.3304532736060044,6.919540229885057
8,8,1.5,0.3,3,mkt_ma20,none,4,0.7611117478916382,0.5539934498322063,0.14611494151313464,-0.2637485001986756,-1.078564325163431,4.735632183908047
8,8,1.5,0.3,3,mkt_ma20,0.15,1,0.8180982791482998,0.6614296577382085,0.11539735563444298,-0.1744665578333,-0.7623592272308709,7.44835830387605
8,8,1.5,0.3,3,mkt_ma20,0.15,2,0.7339068076463505,0.4887053970534571,0.10236279693722605,-0.2094570625869906,-1.3304532736060044,5.035107357879218
8,8,1.5,0.3,3,mkt_ma20,0.15,4,0.870864326653312,0.6048062812663639,0.12040058976844659,-0.19907298170969345,-1.078564325163431,3.526361630114828
8,8,1.5,0.3,3,mkt_ma20,0.2,1,0.7387100444476068,0.6086325773408163,0.12282811393101811,-0.20180995645627098,-0.7087778397582079,8.810481659399718
8,8,1.5,0.3,3,mkt_ma20,0.2,2,0.6629463195674603,0.45209110033827016,0.10975901300726765,-0.2427807424767755,-1.3304532736060044,5.92717894296966
8,8,1.5,0.3,3,mkt_ma20,0.2,4,0.8104992966603695,0.5859345139750425,0.13354667196913184,-0.22792081501247796,-1.078564325163431,4.087643464889178
8,8,1.5,0.3,3,mkt_ma50,none,1,1.0792339969979992,1.2609515878305784,0.1927381763535847,-0.15285136892938433,-0.17031633619708397,9.264367816091955
8,8,1.5,0.3,3,mkt_ma50,none,2,0.9647654121524143,0.9748451816786545,0.1764266907265215,-0.18097918935468293,-0.6837929354372518,6.735632183908045
8,8,1.5,0.3,3,mkt_ma50,none,4,0.45949688002729994,0.32627595546963273,0.08440088334830298,-0.2586794458292786,-1.4720946087619209,4.528735632183908
8,8,1.5,0.3,3,mkt_ma50,0.15,1,1.164227534413439,1.6648570920664625,0.15145458710710735,-0.09097152411989795,-0.24987653025491882,5.7821756091128655
8,8,1.5,0.3,3,mkt_ma50,0.15,2,1.0456102201306927,1.1502808693006201,0.13789118079621132,-0.11987609676587097,-0.686829451214053,4.411101161614984
8,8,1.5,0.3,3,mkt_ma50,0.15,4,0.44960039320192396,0.2822460680908838,0.05566337588011283,-0.19721577082232056,-1.4721168445877422,3.046848041684514
8,8,1.5,0.3,3,mkt_ma50,0.2,1,1.1055801225026982,1.4373044394366565,0.173175559051574,-0.12048634534201341,-0.24987653025491874,7.214598012211945
8,8,1.5,0.3,3,mkt_ma50,0.2,2,0.9840185001190915,0.9975740079217358,0.15740797630679282,-0.15779077547812592,-0.6868294512140533,5.462257614140897
8,8,1.5,0.3,3,mkt_ma50,0.2,4,0.4365772433804633,0.2914861133994943,0.06598339304296785,-0.22636890750447092,-1.472116844587742,3.6793222931272433
8,8,1.5,0.3,4,none,none,1,0.5265033126722767,0.3264593931123357,0.1038648627934664,-0.31815553476118297,-1.1272863638611776,13.448275862068966
8,8,1.5,0.3,4,none,none,2,0.5127946173060335,0.26342069012801966,0.10274406732260744,-0.3900379551533135,-1.7702117162452302,9.89655172413793
8,8,1.5,0.3,4,none,none,4,0.6201766322535212,0.32865236061607445,0.12230802601639379,-0.37215015217636527,-1.7335588064932794,6.689655172413793
8,8,1.5,0.3,4,none,0.15,1,0.6229293402956769,0.3603184670320916,0.09580265291724332,-0.2658832718354974,-1.0615137581061678,9.665598236820886
8,8,1.5,0.3,4,none,0.15,2,0.6027947744598389,0.28501429658742533,0.09317109039568172,-0.32689970822955683,-1.61333892241403,7.375887859320133
8,8,1.5,0.3,4,none,0.15,4,0.6211386651957492,0.2922936809120673,0.0932854069276634,-0.31914958488523426,-1.6306798633911912,5.232431281936454
8,8,1.5,0.3,4,none,0.2,1,0.5627879116769374,0.33224886371963636,0.10400066531202601,-0.31302037920522596,-1.1222255006518755,11.688158406339923
8,8,1.5,0.3,4,none,0.2,2,0.5388777022852691,0.26234062921087997,0.09983329421298981,-0.38054835239698914,-1.7515294649661186,8.708386103426795
8,8,1.5,0.3,4,none,0.2,4,0.6253581975719934,0.31224532869172084,0.1134164798167534,-0.36322874802309457,-1.7071853389245635,5.9968193919928465
8,8,1.5,0.3,4,br30,none,1,0.5190231660250728,0.2847406330734281,0.09424667873793124,-0.3309913225964739,-1.940779148747226,11.310344827586206
8,8,1.5,0.3,4,br30,none,2,0.673897892541506,0.4268424384161049,0.125333347835489,-0.29362906907890096,-1.6801071777157175,8.103448275862068
8,8,1.5,0.3,4,br30,none,4,0.7873690657176022,0.46355559250159173,0.14739003958629437,-0.31795547712173977,-1.808207838419621,5.206896551724138
8,8,1.5,0.3,4,br30,0.15,1,0.6438015041150561,0.3307434770744868,0.09426758223467613,-0.28501720750019843,-1.8226232120071053,8.184507375777727
8,8,1.5,0.3,4,br30,0.15,2,0.7990763926167219,0.4825446675578403,0.11656453457369831,-0.24156216493621552,-1.61256459399694,5.9125213392253215
8,8,1.5,0.3,4,br30,0.15,4,0.8583858380935986,0.46827446377400644,0.12473310396346782,-0.26636751224526556,-1.683889077333419,3.9846488459155354
8,8,1.5,0.3,4,br30,0.2,1,0.57091845515058,0.2988130925021264,0.09763377344482826,-0.3267386064890496,-1.9417383029445776,9.793908797499425
8,8,1.5,0.3,4,br30,0.2,2,0.7143025337512023,0.4338870629720968,0.12254834686397809,-0.28244296113493284,-1.6540684040268294,7.094661925477606
8,8,1.5,0.3,4,br30,0.2,4,0.7975258486307317,0.44671748102830855,0.1376847082564323,-0.3082142833083069,-1.7778126310515252,4.67178035817362
8,8,1.5,0.3,4,br40,none,1,0.8494228165661525,0.5979072849939294,0.14501216046014687,-0.24253285433981486,-1.131304408115902,9.89655172413793
8,8,1.5,0.3,4,br40,none,2,0.7997537838717398,0.5406226615454807,0.14198523285177678,-0.2626327805902233,-0.9337482878920901,7.13793103448276
8,8,1.5,0.3,4,br40,none,4,0.7934901889428786,0.47142971477519713,0.14307118827366128,-0.3034836027293809,-1.5191724841430492,4.758620689655173
8,8,1.5,0.3,4,br40,0.15,1,0.925972684452525,0.6458242403961909,0.13155973144017952,-0.20370825870436848,-1.0934959630636218,7.3696384109700155
8,8,1.5,0.3,4,br40,0.15,2,0.9162447993648323,0.6340735360967706,0.13026877414512295,-0.2054474232547716,-0.898768565644592,5.35572567761327
8,8,1.5,0.3,4,br40,0.15,4,0.903329298838063,0.5329810394284822,0.1302015971103947,-0.24428936018063685,-1.3822196757771483,3.6588166269535756
8,8,1.5,0.3,4,br40,0.2,1,0.8737371246908283,0.600886851846834,0.14284275969666305,-0.23771989561368145,-1.1319760271999884,8.741657246076004
8,8,1.5,0.3,4,br40,0.2,2,0.8256743831724082,0.5532998204884302,0.1374157190416867,-0.24835670273737265,-0.9172603311040028,6.364799240715798
8,8,1.5,0.3,4,br40,0.2,4,0.8129462981567838,0.4687543611423786,0.1369231942874225,-0.2921000968475975,-1.4908455085360817,4.303692593764191
8,8,1.5,0.3,4,mkt_ma20,none,1,0.6477223940384509,0.43720382029114596,0.10879353163278616,-0.24883938928149707,-0.8542474608257644,9.551724137931034
8,8,1.5,0.3,4,mkt_ma20,none,2,0.5553098724462684,0.33584391033874117,0.0969098464986402,-0.2885562117261389,-1.236646495275788,6.758620689655172
8,8,1.5,0.3,4,mkt_ma20,none,4,0.8211821911547185,0.5018812804108493,0.14613287766543848,-0.29117020970738616,-1.2002971300067642,4.344827586206897
8,8,1.5,0.3,4,mkt_ma20,0.15,1,0.7572825443838215,0.5187013894417666,0.1071486469955305,-0.2065709658322784,-0.8585302884293574,7.208243807844723
8,8,1.5,0.3,4,mkt_ma20,0.15,2,0.6744037986530919,0.40471723013837996,0.09522486889338078,-0.23528741007844345,-1.236646495275788,5.167287226766118
8,8,1.5,0.3,4,mkt_ma20,0.15,4,0.9011089405860367,0.5216645487210604,0.12774978003432036,-0.24488875149273281,-1.2002971300067642,3.433403784518385
8,8,1.5,0.3,4,mkt_ma20,0.2,1,0.6863156986625956,0.4595006580691559,0.11117492436739562,-0.24194725821407537,-0.8550739169003541,8.484854373515944
8,8,1.5,0.3,4,mkt_ma20,0.2,2,0.5970022220827624,0.35764817404934335,0.09827125069608678,-0.2747707323189875,-1.236646495275788,6.089822663405951
8,8,1.5,0.3,4,mkt_ma20,0.2,4,0.8436287309507379,0.50021428680986,0.1405800972328004,-0.28103974824341094,-1.2002971300067642,3.966769988393483
8,8,1.5,0.3,4,mkt_ma50,none,1,0.9349767524825621,0.8958364607422363,0.14671709596128713,-0.1637766516443483,-0.9738079168737445,8.275862068965516
8,8,1.5,0.3,4,mkt_ma50,none,2,0.7773360669202332,0.6029266496247729,0.12899592893631517,-0.21394962225769065,-1.4485131338427946,6.275862068965518
8,8,1.5,0.3,4,mkt_ma50,none,4,0.5035211837920158,0.28331013893550105,0.08029301027000413,-0.28341029576877863,-1.7873525384818645,4.172413793103448
8,8,1.5,0.3,4,mkt_ma50,0.15,1,0.9631530308860105,0.9942314201198198,0.1228185153083905,-0.12353111440954967,-0.9797891987813655,5.753184022025468
8,8,1.5,0.3,4,mkt_ma50,0.15,2,0.8498862617128266,0.7623188443960419,0.11129959632205377,-0.146001370870259,-1.42948928806253,4.442376315717848
8,8,1.5,0.3,4,mkt_ma50,0.15,4,0.49637689309687116,0.2546963293716394,0.06046246259273924,-0.23739039640620663,-1.7858116922164606,3.035981339605531
8,8,1.5,0.3,4,mkt_ma50,0.2,1,0.9250814393127351,0.8700999223980699,0.13796730810438107,-0.15856490105657217,-0.9778306163702369,7.051402309746477
8,8,1.5,0.3,4,mkt_ma50,0.2,2,0.7588663746589982,0.5829213745421732,0.11757232535470186,-0.20169499779801903,-1.4294892880625303,5.488584609694347
8,8,1.5,0.3,4,mkt_ma50,0.2,4,0.4824352886629421,0.2588398388807946,0.07086560750679016,-0.2737816860542338,-1.7858116922164606,3.6641478679740827
8,8,1.5,0.3,5,none,none,1,0.47727340860202977,0.2860539118181195,0.08996166667517125,-0.31449199943950146,-1.4041330524337639,11.93103448275862
8,8,1.5,0.3,5,none,none,2,0.513955347617581,0.32172830643663936,0.09732615128462374,-0.30251037704010975,-1.2646913920177019,8.455172413793104
8,8,1.5,0.3,5,none,none,4,0.5621464698814685,0.33362563471345164,0.10392529433682163,-0.311502724981197,-1.5494419905341152,5.724137931034482
8,8,1.5,0.3,5,none,0.15,1,0.524277646705978,0.2807022071874137,0.07970986921251111,-0.28396595100262967,-1.3703178196148478,9.084860064882328
8,8,1.5,0.3,5,none,0.15,2,0.5537176798152484,0.3155194053800221,0.08362551259404194,-0.26504079041769424,-1.1739577725680825,6.536283254542859
8,8,1.5,0.3,5,none,0.15,4,0.5697061742963396,0.2954149114277751,0.08361623802504492,-0.2830467751980351,-1.4902172535004727,4.593268589392503
8,8,1.5,0.3,5,none,0.2,1,0.5082812774127876,0.2892985069431289,0.09098206588340707,-0.31449199943950135,-1.4041330524337639,10.619458636259244
8,8,1.5,0.3,5,none,0.2,2,0.5343494348300851,0.31692736709058955,0.09585223556172706,-0.30244228020336583,-1.2644380285474104,7.6022751056744635
8,8,1.5,0.3,5,none,0.2,4,0.5683174115660892,0.3175578257960326,0.09907248640749433,-0.31198250636445846,-1.5494419905341152,5.210960060860966
8,8,1.5,0.3,5,br30,none,1,0.46804274979086513,0.25618804449046756,0.08119250961120161,-0.3169254434674553,-2.2450823296147613,10.413793103448276
8,8,1.5,0.3,5,br30,none,2,0.6025347208267506,0.43717074044986115,0.10517213902820721,-0.24057451539410457,-1.5683986393457285,7.103448275862069
8,8,1.5,0.3,5,br30,none,4,0.6546829055826587,0.40418292880800927,0.11468588132174595,-0.2837474646936977,-1.904048129157148,4.606896551724139
8,8,1.5,0.3,5,br30,0.15,1,0.5720522561404305,0.2809872519983303,0.08251428960866258,-0.2936584810230213,-2.178652874830202,7.858030761777698
8,8,1.5,0.3,5,br30,0.15,2,0.672800228857756,0.43785364389290304,0.09507871692350434,-0.21714725513797517,-1.5585910502451128,5.373010409691417
8,8,1.5,0.3,5,br30,0.15,4,0.6921031114914863,0.3793259107335375,0.09764860453333513,-0.2574266660152559,-1.8824401305675067,3.6459498823751133
8,8,1.5,0.3,5,br30,0.2,1,0.5220203671731295,0.27261594711955617,0.08639892993716569,-0.3169254434674553,-2.2450823296147613,9.273379010413011
8,8,1.5,0.3,5,br30,0.2,2,0.6279408423294698,0.4325524856793055,0.10402602949600537,-0.2404934266708394,-1.5679896860306335,6.39445511269425
8,8,1.5,0.3,5,br30,0.2,4,0.6557022207859111,0.3827582789551944,0.10879773459709496,-0.28424658741302056,-1.904048129157148,4.225030347731082
8,8,1.5,0.3,5,br40,none,1,0.7743767760300163,0.5565123175177225,0.12630692937861543,-0.22696160606470872,-1.4058709001739786,8.951724137931034
8,8,1.5,0.3,5,br40,none,2,0.7460696050410242,0.6056610012555791,0.1245948342537253,-0.20571711567268025,-0.774619901855534,6.275862068965518
8,8,1.5,0.3,5,br40,none,4,0.6911076895132424,0.4467384142627967,0.11699886047324126,-0.2618956793010774,-1.4820684095167993,4.1931034482758625
8,8,1.5,0.3,5,br40,0.15,1,0.8381824412418218,0.5589238523058916,0.11656564217958665,-0.20855370852162491,-1.3856836989838186,6.947714116308993
8,8,1.5,0.3,5,br40,0.15,2,0.8069842368933755,0.6225145942594266,0.11100950581494917,-0.17832434265579178,-0.7920181087037514,4.858959117965922
8,8,1.5,0.3,5,br40,0.15,4,0.756602436176971,0.45801482006059563,0.10534876602940635,-0.23001169703519342,-1.450632837920246,3.340898961499459
8,8,1.5,0.3,5,br40,0.2,1,0.7996985327358824,0.5574348613607233,0.12651631141088782,-0.2269616060647084,-1.4058709001739786,8.119692850410406
8,8,1.5,0.3,5,br40,0.2,2,0.7528205313358126,0.588574605438995,0.12060538134249876,-0.20491094965360235,-0.774619901855534,5.730213544774662
8,8,1.5,0.3,5,br40,0.2,4,0.6956329611593788,0.42984610422035235,0.11252593165238456,-0.2617819041456295,-1.4820684095167993,3.867421885382994
8,8,1.5,0.3,5,mkt_ma20,none,1,0.5854978924905534,0.3951144643798317,0.09409238437833478,-0.23813955919336283,-1.1725266024438623,8.675862068965516
8,8,1.5,0.3,5,mkt_ma20,none,2,0.5123079731160446,0.33919254132708526,0.08412303204669858,-0.24800967532354512,-1.2954660463808843,6.000000000000001
8,8,1.5,0.3,5,mkt_ma20,none,4,0.7005586346390613,0.4304633711429728,0.11701949424359315,-0.27184541609865953,-1.5351938260478901,3.862068965517241
8,8,1.5,0.3,5,mkt_ma20,0.15,1,0.6764390646332809,0.43492938959236255,0.09361804707236798,-0.21524884110524578,-1.1631167570144392,6.806490089136374
8,8,1.5,0.3,5,mkt_ma20,0.15,2,0.5719155332953105,0.3544831843169839,0.07784733190664195,-0.21960796830641693,-1.2954660463808843,4.73471157969149
8,8,1.5,0.3,5,mkt_ma20,0.15,4,0.7450985055896396,0.4160616269606572,0.10211754858767974,-0.24543851672563877,-1.5351938260478901,3.1515640544907098
8,8,1.5,0.3,5,mkt_ma20,0.2,1,0.6127801690304384,0.402366315933408,0.09581933711063906,-0.2381395591933626,-1.1725266024438623,7.902270624082577
8,8,1.5,0.3,5,mkt_ma20,0.2,2,0.52966271047954,0.33913784967385646,0.08385010008880034,-0.24724488926682076,-1.2954660463808843,5.539080991654007
8,8,1.5,0.3,5,mkt_ma20,0.2,4,0.7085185079017582,0.4161964059175591,0.11309077990881877,-0.2717245471149503,-1.5351938260478901,3.598430057980549
8,8,1.5,0.3,5,mkt_ma50,none,1,0.8697236739232082,0.9984501554681613,0.1303727137016999,-0.13057508478284496,-1.187074048734084,7.57241379310345
8,8,1.5,0.3,5,mkt_ma50,none,2,0.7260244582228355,0.6745136000190446,0.11307580541158058,-0.1676405122274598,-1.3891296410610163,5.613793103448277
8,8,1.5,0.3,5,mkt_ma50,none,4,0.45989484252152285,0.2690572180106391,0.06949943628524013,-0.2583072730741309,-1.763683423504403,3.655172413793103
8,8,1.5,0.3,5,mkt_ma50,0.15,1,0.8856542900956765,0.9897553359446618,0.11160511023286923,-0.11276030164196982,-1.1744504731637393,5.482023102498098
8,8,1.5,0.3,5,mkt_ma50,0.15,2,0.7382427374085009,0.6968407478895627,0.09346915522852228,-0.1341327347914154,-1.3783687663385082,4.137118368246901
8,8,1.5,0.3,5,mkt_ma50,0.15,4,0.4235409290996359,0.2157621197474962,0.050746453610586384,-0.2351963063302045,-1.763683423504403,2.779354221830602
8,8,1.5,0.3,5,mkt_ma50,0.2,1,0.8576755083197511,0.9513953686668347,0.1242285309256781,-0.13057508478284507,-1.187074048734084,6.6718761106945115
8,8,1.5,0.3,5,mkt_ma50,0.2,2,0.7022908025484796,0.623615246463802,0.10449250165585577,-0.16755924786697962,-1.3876546627994237,5.049864811209022
8,8,1.5,0.3,5,mkt_ma50,0.2,4,0.43473780157871333,0.23996215242240929,0.06210799386196886,-0.25882412386699694,-1.763683423504403,3.302316798098564
12,4,0.5,0.0,3,none,none,1,0.8179254366634084,0.692670901588101,0.19977972917007558,-0.28841940481697215,-0.5567102602001444,12.57471264367816
12,4,0.5,0.0,3,none,none,2,0.9482798914124829,0.9971622942078879,0.22484833629199485,-0.22548820547873483,-0.42281858388176247,7.9770114942528725
12,4,0.5,0.0,3,none,none,4,0.44542592469732745,0.29819788473112707,0.10377630189588305,-0.34801152928852574,-1.1153965459827047,5.770114942528736
12,4,0.5,0.0,3,none,0.15,1,0.9973480473241463,0.9347720941060442,0.15744075424456905,-0.1684268874063204,-0.4337220667424308,8.049577897689126
12,4,0.5,0.0,3,none,0.15,2,1.1030335082061131,1.1302785044447112,0.17213375710514156,-0.152293223686235,-0.3152742860204057,5.425882415839274
12,4,0.5,0.0,3,none,0.15,4,0.5633179247065632,0.3595298401566024,0.08661952635499115,-0.2409244426478253,-1.0235562728352192,4.088277818067157
12,4,0.5,0.0,3,none,0.2,1,0.8885696468631717,0.8001664237426076,0.1749006540172029,-0.21858034632238432,-0.4384117005258144,9.846778270611598
12,4,0.5,0.0,3,none,0.2,2,1.0059676138606473,1.0066934728290007,0.1958256149079478,-0.19452357663315378,-0.34398279343826277,6.492670212624123
12,4,0.5,0.0,3,none,0.2,4,0.48233708322281293,0.30084096853247855,0.09204669726449888,-0.30596463544678953,-1.0678971686683882,4.928444929366497
12,4,0.5,0.0,3,br30,none,1,0.6055456970427596,0.3336100044764789,0.13657013586695932,-0.40937062448493855,-2.708547158723068,11.609195402298852
12,4,0.5,0.0,3,br30,none,2,0.892588650255246,0.6991772707725225,0.2014870351763749,-0.2881773244055137,-1.8004100395074538,6.781609195402299
12,4,0.5,0.0,3,br30,none,4,0.41185059374713157,0.24556824527576773,0.09191414661451613,-0.37429166182011264,-2.0052949702973866,4.873563218390804
12,4,0.5,0.0,3,br30,0.15,1,0.7170573961495526,0.36133863488432644,0.11032569825579053,-0.3053249434318269,-2.429419908924029,7.644307808220676
12,4,0.5,0.0,3,br30,0.15,2,0.959593846858001,0.6749620547010142,0.14900454356118242,-0.22075988201616237,-1.723089441191688,4.708468771840754
12,4,0.5,0.0,3,br30,0.15,4,0.5083624908259016,0.2645874945689495,0.07776876623406781,-0.29392457251528137,-1.886791260532182,3.479080969181686
12,4,0.5,0.0,3,br30,0.2,1,0.6581320361262568,0.3500485320311483,0.11979440533409536,-0.34222227597696575,-2.557377600129322,9.05008439731324
12,4,0.5,0.0,3,br30,0.2,2,0.9148057696769631,0.6838542512018274,0.16847112905280492,-0.2463553143915218,-1.7678807300481871,5.460976496610037
12,4,0.5,0.0,3,br30,0.2,4,0.45390950313679174,0.24937118959882235,0.08289595406699735,-0.3324199327129842,-1.9616617670873087,4.070675656975583
12,4,0.5,0.0,3,br40,none,1,0.8996844526265216,0.5927922500740584,0.19447324438195146,-0.32806306822947773,-1.7700077120566249,9.678160919540229
12,4,0.5,0.0,3,br40,none,2,0.9307889096715137,0.7807448623384659,0.1984008670297981,-0.2541174160730987,-1.1516164078573379,6.183908045977011
12,4,0.5,0.0,3,br40,none,4,0.4871945707894903,0.31868894651129487,0.10352450907714972,-0.32484499450149784,-1.5448122288510353,4.459770114942528
12,4,0.5,0.0,3,br40,0.15,1,1.0174937297039004,0.6940825872687043,0.15253073996214161,-0.21975877620322937,-1.5663511063016637,6.468543787147567
12,4,0.5,0.0,3,br40,0.15,2,1.01917919634626,0.83859440011517,0.1514341454000363,-0.18058091656614783,-1.1822010467444413,4.333996041190599
12,4,0.5,0.0,3,br40,0.15,4,0.6189199714453849,0.37978295458080114,0.09247315443747062,-0.24348948082607114,-1.4141845515168514,3.2320353139113958
12,4,0.5,0.0,3,br40,0.2,1,0.961307646667343,0.6596618646474487,0.1694182084245277,-0.2568258338157413,-1.656575993342708,7.625927225602869
12,4,0.5,0.0,3,br40,0.2,2,0.9540972374842606,0.8044655885668833,0.16727757071010352,-0.2079362661218368,-1.1810888488561302,5.031337966795527
12,4,0.5,0.0,3,br40,0.2,4,0.5146033217173379,0.3191207320877475,0.08999534448269886,-0.2820103347530337,-1.4975006574087346,3.7706323814766645
12,4,0.5,0.0,3,mkt_ma20,none,1,0.6982812753651428,0.4280674016053774,0.14855169257881284,-0.34702874365508973,-1.68875890926465,9.494252873563218
